system:time_start,NDSI
"Apr 25, 2011",-0.086
"Apr 26, 2011",-0.111
"Apr 27, 2011",-0.077
"Apr 28, 2011",0.069
"Apr 29, 2011",-0.001
"Apr 30, 2011",-0.101
"May 1, 2011",-0.121
"May 2, 2011",-0.134
"May 3, 2011",-0.136
"May 4, 2011",-0.083
"May 5, 2011",0.081
"May 6, 2011",0.123
"May 7, 2011",-0.157
"May 8, 2011",-0.149
"May 9, 2011",-0.127
"May 10, 2011",-0.168
"May 11, 2011",-0.143
"May 12, 2011",-0.146
"May 13, 2011",-0.133
"May 14, 2011",-0.174
"May 15, 2011",-0.156
"May 16, 2011",-0.182
"May 17, 2011",-0.162
"May 18, 2011",-0.177
"May 19, 2011",-0.19
"May 20, 2011",-0.155
"May 21, 2011",-0.148
"May 22, 2011",-0.141
"May 23, 2011",-0.19
"May 24, 2011",-0.117
"May 25, 2011",-0.161
"May 26, 2011",0.111
"May 27, 2011",-0.169
"May 28, 2011",-0.216
"May 29, 2011",-0.181
"May 30, 2011",-0.235
"May 31, 2011",-0.208
"Jun 1, 2011",-0.165
"Jun 2, 2011",-0.154
"Jun 3, 2011",-0.202
"Jun 4, 2011",-0.23
"Jun 5, 2011",-0.176
"Jun 6, 2011",-0.229
"Jun 7, 2011",-0.22
"Jun 8, 2011",-0.247
"Jun 9, 2011",-0.212
"Jun 10, 2011",-0.221
"Jun 11, 2011",-0.157
"Jun 12, 2011",-0.127
"Jun 13, 2011",-0.244
"Jun 14, 2011",-0.226
"Jun 15, 2011",-0.269
"Jun 16, 2011",-0.225
"Jun 17, 2011",-0.208
"Jun 18, 2011",-0.187
"Jun 19, 2011",-0.178
"Jun 20, 2011",-0.186
"Jun 21, 2011",-0.187
"Jun 22, 2011",-0.237
"Jun 23, 2011",-0.146
"Jun 24, 2011",-0.275
"Jun 25, 2011",-0.236
"Jun 26, 2011",-0.13
"Jun 27, 2011",-0.132
"Jun 28, 2011",-0.038
"Jun 29, 2011",-0.203
"Jun 30, 2011",-0.111
"Jul 1, 2011",-0.246
"Jul 2, 2011",-0.077
"Jul 3, 2011",-0.036
"Jul 4, 2011",-0.225
"Jul 5, 2011",-0.271
"Jul 6, 2011",-0.236
"Jul 7, 2011",-0.046
"Jul 8, 2011",-0.07
"Jul 9, 2011",-0.109
"Jul 10, 2011",-0.056
"Jul 11, 2011",-0.222
"Jul 12, 2011",-0.238
"Jul 13, 2011",-0.209
"Jul 14, 2011",0.002
"Jul 15, 2011",-0.186
"Jul 16, 2011",0.03
"Jul 17, 2011",-0.205
"Jul 18, 2011",-0.052
"Jul 19, 2011",-0.232
"Jul 20, 2011",-0.283
"Jul 21, 2011",-0.162
"Jul 22, 2011",-0.239
"Jul 23, 2011",-0.145
"Jul 24, 2011",-0.148
"Jul 25, 2011",0.065
"Jul 26, 2011",0.042
"Jul 27, 2011",0.043
"Jul 28, 2011",-0.093
"Jul 29, 2011",-0.19
"Jul 30, 2011",-0.113
"Jul 31, 2011",-0.261
"Aug 1, 2011",-0.248
"Aug 2, 2011",-0.319
"Aug 3, 2011",-0.246
"Aug 4, 2011",-0.021
"Aug 5, 2011",0.09
"Aug 6, 2011",-0.146
"Aug 7, 2011",-0.142
"Aug 8, 2011",-0.077
"Aug 9, 2011",-0.152
"Aug 10, 2011",-0.095
"Aug 11, 2011",-0.031
"Aug 12, 2011",-0.031
"Aug 13, 2011",-0.109
"Aug 14, 2011",-0.144
"Aug 15, 2011",-0.226
"Aug 16, 2011",-0.26
"Aug 17, 2011",-0.132
"Aug 18, 2011",-0.19
"Aug 19, 2011",-0.097
"Aug 20, 2011",-0.203
"Aug 21, 2011",-0.23
"Aug 22, 2011",-0.252
"Aug 23, 2011",-0.299
"Aug 24, 2011",-0.069
"Aug 25, 2011",0.099
"Aug 26, 2011",-0.024
"Aug 27, 2011",-0.109
"Aug 28, 2011",0.098
"Aug 29, 2011",-0.032
"Aug 30, 2011",-0.124
"Aug 31, 2011",0.119
"Sep 1, 2011",0.392
"Sep 2, 2011",0.249
"Sep 3, 2011",-0.17
"Sep 4, 2011",-0.093
"Sep 5, 2011",-0.286
"Sep 6, 2011",-0.317
"Sep 7, 2011",-0.248
"Sep 8, 2011",-0.202
"Sep 9, 2011",-0.025
"Sep 10, 2011",-0.102
"Sep 11, 2011",-0.161
"Sep 12, 2011",-0.155
"Sep 13, 2011",0.043
"Sep 14, 2011",0.048
"Sep 15, 2011",0
"Sep 16, 2011",-0.05
"Sep 17, 2011",-0.287
"Sep 18, 2011",-0.106
"Sep 19, 2011",-0.052
"Sep 20, 2011",-0.268
"Sep 21, 2011",-0.316
"Sep 22, 2011",-0.271
"Sep 23, 2011",-0.313
"Sep 24, 2011",-0.319
"Sep 25, 2011",-0.218
"Sep 26, 2011",-0.303
"Sep 27, 2011",-0.32
"Sep 28, 2011",-0.338
"Sep 29, 2011",-0.325
"Sep 30, 2011",-0.319
"Oct 1, 2011",-0.338
"Oct 2, 2011",-0.342
"Oct 3, 2011",-0.349
"Oct 4, 2011",-0.282
"Oct 5, 2011",-0.002
"Oct 6, 2011",-0.122
"Oct 7, 2011",0.011
"Oct 8, 2011",-0.175
"Oct 9, 2011",-0.159
"Oct 10, 2011",-0.18
"Oct 11, 2011",-0.228
"Oct 12, 2011",-0.271
"Oct 13, 2011",-0.251
"Oct 14, 2011",-0.252
"Oct 15, 2011",-0.279
"Oct 16, 2011",-0.287
"Oct 17, 2011",-0.274
"Oct 18, 2011",-0.275
"Oct 19, 2011",-0.281
"Oct 20, 2011",-0.011
"Oct 21, 2011",-0.115
"Oct 22, 2011",0.236
"Oct 23, 2011",0.049
"Oct 24, 2011",-0.139
"Oct 25, 2011",-0.158
"Oct 26, 2011",-0.175
"Oct 27, 2011",-0.161
"Oct 28, 2011",-0.134
"Oct 29, 2011",-0.181
"Oct 30, 2011",-0.211
"Oct 31, 2011",-0.163
"Nov 1, 2011",-0.095
"Nov 2, 2011",-0.095
"Nov 3, 2011",-0.001
"Nov 4, 2011",-0.054
"Nov 5, 2011",-0.081
"Nov 6, 2011",-0.158
"Nov 7, 2011",0.025
"Nov 8, 2011",0.168
"Nov 9, 2011",-0.033
"Nov 10, 2011",0.302
"Nov 11, 2011",-0.173
"Nov 12, 2011",-0.152
"Nov 13, 2011",-0.17
"Nov 14, 2011",-0.1
"Nov 15, 2011",-0.134
"Nov 16, 2011",-0.134
"Nov 17, 2011",-0.163
"Nov 18, 2011",-0.206
"Nov 19, 2011",-0.146
"Nov 20, 2011",-0.131
"Nov 21, 2011",0.156
"Nov 22, 2011",0.1
"Nov 23, 2011",-0.015
"Nov 24, 2011",0.044
"Nov 25, 2011",-0.189
"Nov 26, 2011",-0.172
"Nov 27, 2011",-0.127
"Nov 28, 2011",-0.105
"Nov 29, 2011",-0.187
"Nov 30, 2011",-0.186
"Dec 1, 2011",0.242
"Dec 2, 2011",-0.221
"Dec 3, 2011",-0.224
"Dec 4, 2011",-0.211
"Dec 5, 2011",-0.152
"Dec 6, 2011",-0.189
"Dec 7, 2011",-0.175
"Dec 8, 2011",-0.01
"Dec 9, 2011",-0.103
"Dec 10, 2011",-0.16
"Dec 11, 2011",-0.176
"Dec 12, 2011",-0.166
"Dec 13, 2011",-0.175
"Dec 14, 2011",-0.16
"Dec 15, 2011",-0.181
"Dec 16, 2011",-0.15
"Dec 17, 2011",-0.165
"Dec 18, 2011",-0.173
"Dec 19, 2011",0.265
"Dec 20, 2011",0.1
"Dec 21, 2011",-0.052
"Dec 22, 2011",-0.093
"Dec 23, 2011",-0.083
"Dec 24, 2011",-0.004
"Dec 25, 2011",-0.13
"Dec 26, 2011",-0.128
"Dec 27, 2011",0.033
"Dec 28, 2011",-0.141
"Dec 29, 2011",-0.148
"Dec 30, 2011",-0.118
"Dec 31, 2011",-0.162
"Jan 1, 2012",-0.152
"Jan 2, 2012",-0.119
"Jan 3, 2012",-0.123
"Jan 4, 2012",0.248
"Jan 5, 2012",0.147
"Jan 6, 2012",0.217
"Jan 7, 2012",0.095
"Jan 8, 2012",0.055
"Jan 9, 2012",-0.002
"Jan 10, 2012",0.022
"Jan 11, 2012",-0.052
"Jan 12, 2012",-0.062
"Jan 13, 2012",-0.086
"Jan 14, 2012",0.373
"Jan 15, 2012",0.228
"Jan 16, 2012",0.149
"Jan 17, 2012",0.072
"Jan 18, 2012",0.008
"Jan 19, 2012",0.017
"Jan 20, 2012",-0.008
"Jan 21, 2012",0.033
"Jan 22, 2012",0.264
"Jan 23, 2012",0.13
"Jan 24, 2012",0.058
"Jan 25, 2012",-0.008
"Jan 26, 2012",-0.048
"Jan 27, 2012",0.026
"Jan 28, 2012",-0.012
"Jan 29, 2012",-0.041
"Jan 30, 2012",0.114
"Jan 31, 2012",-0.045
"Feb 1, 2012",0.225
"Feb 2, 2012",0.152
"Feb 3, 2012",0.391
"Feb 4, 2012",0.42
"Feb 5, 2012",0.075
"Feb 6, 2012",0.003
"Feb 7, 2012",-0.012
"Feb 8, 2012",0.015
"Feb 9, 2012",0.074
"Feb 10, 2012",-0.049
"Feb 11, 2012",0.175
"Feb 12, 2012",0.447
"Feb 13, 2012",0.162
"Feb 14, 2012",0.007
"Feb 15, 2012",0.038
"Feb 16, 2012",0.004
"Feb 17, 2012",0.39
"Feb 18, 2012",0.307
"Feb 19, 2012",0.304
"Feb 20, 2012",0.349
"Feb 21, 2012",0.069
"Feb 22, 2012",0.011
"Feb 23, 2012",-0.053
"Feb 24, 2012",-0.004
"Feb 25, 2012",0.002
"Feb 26, 2012",0.104
"Feb 27, 2012",0.073
"Feb 28, 2012",-0.03
"Feb 29, 2012",0.002
"Mar 1, 2012",-0.077
"Mar 2, 2012",-0.033
"Mar 3, 2012",-0.01
"Mar 4, 2012",0.308
"Mar 5, 2012",-0.028
"Mar 6, 2012",-0.039
"Mar 7, 2012",0.098
"Mar 8, 2012",0.003
"Mar 9, 2012",0.07
"Mar 10, 2012",-0.038
"Mar 11, 2012",0.272
"Mar 12, 2012",0.43
"Mar 13, 2012",0.18
"Mar 14, 2012",0.033
"Mar 15, 2012",-0.006
"Mar 16, 2012",-0.047
"Mar 17, 2012",0.069
"Mar 18, 2012",-0.009
"Mar 19, 2012",0.111
"Mar 20, 2012",0.071
"Mar 21, 2012",0.03
"Mar 22, 2012",0.005
"Mar 23, 2012",-0.038
"Mar 24, 2012",-0.033
"Mar 25, 2012",0.359
"Mar 26, 2012",0.004
"Mar 27, 2012",0.368
"Mar 28, 2012",-0.042
"Mar 29, 2012",0.007
"Mar 30, 2012",0.026
"Mar 31, 2012",0.233
"Apr 1, 2012",0.044
"Apr 2, 2012",0.078
"Apr 3, 2012",-0.114
"Apr 4, 2012",-0.054
"Apr 5, 2012",-0.09
"Apr 6, 2012",0.018
"Apr 7, 2012",-0.118
"Apr 8, 2012",-0.11
"Apr 9, 2012",-0.086
"Apr 10, 2012",0.012
"Apr 11, 2012",0.088
"Apr 12, 2012",-0.061
"Apr 13, 2012",0.05
"Apr 14, 2012",0.012
"Apr 15, 2012",-0.053
"Apr 16, 2012",0.011
"Apr 17, 2012",-0.068
"Apr 18, 2012",-0.043
"Apr 19, 2012",0.338
"Apr 20, 2012",0.266
"Apr 21, 2012",-0.025
"Apr 22, 2012",0.188
"Apr 23, 2012",-0.063
"Apr 24, 2012",-0.071
"Apr 25, 2012",0.09
"Apr 26, 2012",0.206
"Apr 27, 2012",-0.02
"Apr 28, 2012",0.04
"Apr 29, 2012",0.001
"Apr 30, 2012",-0.01
"May 1, 2012",-0.06
"May 2, 2012",-0.111
"May 3, 2012",-0.148
"May 4, 2012",-0.158
"May 5, 2012",-0.098
"May 6, 2012",0.079
"May 7, 2012",0.377
"May 8, 2012",-0.118
"May 9, 2012",-0.189
"May 10, 2012",-0.123
"May 11, 2012",-0.126
"May 12, 2012",-0.093
"May 13, 2012",-0.114
"May 14, 2012",-0.16
"May 15, 2012",-0.062
"May 16, 2012",-0.161
"May 17, 2012",-0.095
"May 18, 2012",-0.142
"May 19, 2012",-0.165
"May 20, 2012",0.023
"May 21, 2012",-0.107
"May 22, 2012",-0.122
"May 23, 2012",-0.153
"May 24, 2012",0.083
"May 25, 2012",0.199
"May 26, 2012",-0.012
"May 27, 2012",-0.158
"May 28, 2012",-0.166
"May 29, 2012",-0.149
"May 30, 2012",-0.163
"May 31, 2012",-0.071
"Jun 1, 2012",-0.149
"Jun 2, 2012",-0.174
"Jun 3, 2012",-0.199
"Jun 4, 2012",-0.168
"Jun 5, 2012",-0.127
"Jun 6, 2012",0.088
"Jun 7, 2012",0.053
"Jun 8, 2012",-0.126
"Jun 9, 2012",-0.142
"Jun 10, 2012",-0.205
"Jun 11, 2012",-0.148
"Jun 12, 2012",-0.061
"Jun 13, 2012",-0.171
"Jun 14, 2012",-0.17
"Jun 15, 2012",-0.206
"Jun 16, 2012",-0.147
"Jun 17, 2012",-0.199
"Jun 18, 2012",0.263
"Jun 19, 2012",-0.209
"Jun 20, 2012",-0.216
"Jun 21, 2012",-0.237
"Jun 22, 2012",-0.194
"Jun 23, 2012",-0.141
"Jun 24, 2012",-0.088
"Jun 25, 2012",-0.162
"Jun 26, 2012",-0.231
"Jun 27, 2012",-0.171
"Jun 28, 2012",-0.222
"Jun 29, 2012",-0.239
"Jun 30, 2012",-0.22
"Jul 1, 2012",-0.248
"Jul 2, 2012",-0.203
"Jul 3, 2012",-0.256
"Jul 4, 2012",-0.203
"Jul 5, 2012",-0.167
"Jul 6, 2012",-0.194
"Jul 7, 2012",-0.094
"Jul 8, 2012",-0.103
"Jul 9, 2012",-0.097
"Jul 10, 2012",-0.261
"Jul 11, 2012",-0.123
"Jul 12, 2012",-0.15
"Jul 13, 2012",-0.192
"Jul 14, 2012",-0.082
"Jul 15, 2012",-0.154
"Jul 16, 2012",-0.124
"Jul 17, 2012",-0.275
"Jul 18, 2012",-0.243
"Jul 19, 2012",-0.253
"Jul 20, 2012",-0.183
"Jul 21, 2012",-0.253
"Jul 22, 2012",-0.283
"Jul 23, 2012",-0.272
"Jul 24, 2012",-0.237
"Jul 25, 2012",-0.058
"Jul 26, 2012",-0.189
"Jul 27, 2012",-0.226
"Jul 28, 2012",-0.292
"Jul 29, 2012",-0.252
"Jul 30, 2012",-0.23
"Jul 31, 2012",-0.156
"Aug 1, 2012",-0.123
"Aug 2, 2012",-0.21
"Aug 3, 2012",-0.153
"Aug 4, 2012",0.002
"Aug 5, 2012",-0.048
"Aug 6, 2012",-0.154
"Aug 7, 2012",-0.262
"Aug 8, 2012",-0.267
"Aug 9, 2012",-0.132
"Aug 10, 2012",-0.187
"Aug 11, 2012",-0.158
"Aug 12, 2012",-0.199
"Aug 13, 2012",-0.216
"Aug 14, 2012",-0.066
"Aug 15, 2012",-0.1
"Aug 16, 2012",-0.055
"Aug 17, 2012",-0.125
"Aug 18, 2012",-0.297
"Aug 19, 2012",-0.161
"Aug 20, 2012",-0.204
"Aug 21, 2012",-0.127
"Aug 22, 2012",0.057
"Aug 23, 2012",0.032
"Aug 24, 2012",-0.115
"Aug 25, 2012",-0.149
"Aug 26, 2012",0.091
"Aug 27, 2012",-0.173
"Aug 28, 2012",-0.178
"Aug 29, 2012",-0.239
"Aug 30, 2012",-0.247
"Aug 31, 2012",-0.213
"Sep 1, 2012",-0.212
"Sep 2, 2012",-0.045
"Sep 3, 2012",-0.046
"Sep 4, 2012",0.053
"Sep 5, 2012",-0.058
"Sep 6, 2012",0.149
"Sep 7, 2012",0.306
"Sep 8, 2012",0.17
"Sep 9, 2012",-0.015
"Sep 10, 2012",0.129
"Sep 11, 2012",-0.122
"Sep 12, 2012",-0.192
"Sep 13, 2012",-0.071
"Sep 14, 2012",-0.162
"Sep 15, 2012",-0.215
"Sep 16, 2012",-0.02
"Sep 17, 2012",0.238
"Sep 18, 2012",-0.119
"Sep 19, 2012",-0.246
"Sep 20, 2012",-0.207
"Sep 21, 2012",-0.273
"Sep 22, 2012",-0.216
"Sep 23, 2012",-0.284
"Sep 24, 2012",-0.28
"Sep 25, 2012",-0.287
"Sep 26, 2012",-0.203
"Sep 27, 2012",-0.178
"Sep 28, 2012",-0.276
"Sep 29, 2012",-0.223
"Sep 30, 2012",-0.291
"Oct 1, 2012",-0.298
"Oct 2, 2012",-0.308
"Oct 3, 2012",-0.271
"Oct 4, 2012",-0.269
"Oct 5, 2012",-0.305
"Oct 6, 2012",-0.222
"Oct 7, 2012",-0.302
"Oct 8, 2012",-0.291
"Oct 9, 2012",-0.308
"Oct 10, 2012",-0.087
"Oct 11, 2012",-0.243
"Oct 12, 2012",-0.285
"Oct 13, 2012",-0.117
"Oct 14, 2012",-0.25
"Oct 15, 2012",0.274
"Oct 16, 2012",-0.103
"Oct 17, 2012",-0.178
"Oct 18, 2012",-0.218
"Oct 19, 2012",0.183
"Oct 20, 2012",0.006
"Oct 21, 2012",-0.081
"Oct 22, 2012",-0.102
"Oct 23, 2012",-0.071
"Oct 24, 2012",-0.15
"Oct 25, 2012",-0.17
"Oct 26, 2012",-0.175
"Oct 27, 2012",-0.131
"Oct 28, 2012",-0.184
"Oct 29, 2012",-0.166
"Oct 30, 2012",-0.206
"Oct 31, 2012",-0.18
"Nov 1, 2012",-0.22
"Nov 2, 2012",-0.206
"Nov 3, 2012",-0.24
"Nov 4, 2012",-0.238
"Nov 5, 2012",-0.047
"Nov 6, 2012",-0.242
"Nov 7, 2012",-0.189
"Nov 8, 2012",-0.244
"Nov 9, 2012",-0.219
"Nov 10, 2012",-0.238
"Nov 11, 2012",-0.242
"Nov 12, 2012",-0.166
"Nov 13, 2012",-0.24
"Nov 14, 2012",-0.185
"Nov 15, 2012",-0.218
"Nov 16, 2012",-0.136
"Nov 17, 2012",0.109
"Nov 18, 2012",-0.143
"Nov 19, 2012",-0.176
"Nov 20, 2012",-0.159
"Nov 21, 2012",0.181
"Nov 22, 2012",-0.102
"Nov 23, 2012",0.023
"Nov 24, 2012",0.196
"Nov 25, 2012",0.106
"Nov 26, 2012",-0.147
"Nov 27, 2012",-0.162
"Nov 28, 2012",0.272
"Nov 29, 2012",-0.049
"Nov 30, 2012",-0.102
"Dec 1, 2012",-0.101
"Dec 2, 2012",-0.124
"Dec 3, 2012",-0.131
"Dec 4, 2012",-0.146
"Dec 5, 2012",0.063
"Dec 6, 2012",-0.007
"Dec 7, 2012",0.081
"Dec 8, 2012",-0.166
"Dec 9, 2012",-0.15
"Dec 10, 2012",0.048
"Dec 11, 2012",-0.014
"Dec 12, 2012",0.242
"Dec 13, 2012",0.494
"Dec 14, 2012",0.103
"Dec 15, 2012",0.071
"Dec 16, 2012",-0.008
"Dec 17, 2012",0.238
"Dec 18, 2012",-0.071
"Dec 19, 2012",-0.067
"Dec 20, 2012",-0.066
"Dec 21, 2012",-0.068
"Dec 22, 2012",-0.074
"Dec 23, 2012",-0.081
"Dec 24, 2012",-0.114
"Dec 25, 2012",-0.116
"Dec 26, 2012",0.06
"Dec 27, 2012",0.332
"Dec 28, 2012",0.372
"Dec 29, 2012",0.06
"Dec 30, 2012",0
"Dec 31, 2012",-0.017
"Jan 1, 2013",0.013
"Jan 2, 2013",-0.032
"Jan 3, 2013",-0.058
"Jan 4, 2013",-0.063
"Jan 5, 2013",-0.075
"Jan 6, 2013",0.054
"Jan 7, 2013",-0.012
"Jan 8, 2013",0.208
"Jan 9, 2013",-0.083
"Jan 10, 2013",-0.068
"Jan 11, 2013",0.004
"Jan 12, 2013",0.099
"Jan 13, 2013",0.028
"Jan 14, 2013",0.049
"Jan 15, 2013",-0.055
"Jan 16, 2013",-0.073
"Jan 17, 2013",0.14
"Jan 18, 2013",-0.005
"Jan 19, 2013",-0.048
"Jan 20, 2013",-0.054
"Jan 21, 2013",-0.034
"Jan 22, 2013",0.028
"Jan 23, 2013",-0.067
"Jan 24, 2013",-0.08
"Jan 25, 2013",-0.067
"Jan 26, 2013",-0.079
"Jan 27, 2013",0.245
"Jan 28, 2013",-0.086
"Jan 29, 2013",-0.07
"Jan 30, 2013",0.363
"Jan 31, 2013",0.12
"Feb 1, 2013",0.31
"Feb 2, 2013",0.217
"Feb 3, 2013",0.514
"Feb 4, 2013",0.245
"Feb 5, 2013",0.473
"Feb 6, 2013",0.114
"Feb 7, 2013",0.077
"Feb 8, 2013",0.08
"Feb 9, 2013",0.029
"Feb 10, 2013",0.013
"Feb 11, 2013",0.167
"Feb 12, 2013",-0.006
"Feb 13, 2013",0.116
"Feb 14, 2013",0.366
"Feb 15, 2013",0.355
"Feb 16, 2013",-0.031
"Feb 17, 2013",0.005
"Feb 18, 2013",0.042
"Feb 19, 2013",0.174
"Feb 20, 2013",-0.013
"Feb 21, 2013",0.482
"Feb 22, 2013",0.245
"Feb 23, 2013",0.034
"Feb 24, 2013",0.023
"Feb 25, 2013",0.259
"Feb 26, 2013",0.509
"Feb 27, 2013",0.272
"Feb 28, 2013",0.039
"Mar 1, 2013",0.035
"Mar 2, 2013",0.009
"Mar 3, 2013",0.08
"Mar 4, 2013",-0.022
"Mar 5, 2013",-0.02
"Mar 6, 2013",-0.023
"Mar 7, 2013",-0.045
"Mar 8, 2013",-0.047
"Mar 9, 2013",0.13
"Mar 10, 2013",-0.019
"Mar 11, 2013",-0.018
"Mar 12, 2013",0.065
"Mar 13, 2013",0.375
"Mar 14, 2013",0.451
"Mar 15, 2013",-0.027
"Mar 16, 2013",0.074
"Mar 17, 2013",0.059
"Mar 18, 2013",-0.054
"Mar 19, 2013",0.068
"Mar 20, 2013",0.379
"Mar 21, 2013",-0.033
"Mar 22, 2013",0.334
"Mar 23, 2013",0.454
"Mar 24, 2013",0.269
"Mar 25, 2013",-0.058
"Mar 26, 2013",-0.022
"Mar 27, 2013",0.139
"Mar 28, 2013",0.221
"Mar 29, 2013",-0.048
"Mar 30, 2013",-0.015
"Mar 31, 2013",-0.029
"Apr 1, 2013",0.002
"Apr 2, 2013",-0.04
"Apr 3, 2013",-0.101
"Apr 4, 2013",-0.072
"Apr 5, 2013",-0.099
"Apr 6, 2013",-0.038
"Apr 7, 2013",0.038
"Apr 8, 2013",0.07
"Apr 9, 2013",0.218
"Apr 10, 2013",0.145
"Apr 11, 2013",-0.081
"Apr 12, 2013",-0.069
"Apr 13, 2013",-0.078
"Apr 14, 2013",-0.102
"Apr 15, 2013",-0.072
"Apr 16, 2013",-0.046
"Apr 17, 2013",-0.114
"Apr 18, 2013",-0.118
"Apr 19, 2013",-0.07
"Apr 20, 2013",0.249
"Apr 21, 2013",-0.114
"Apr 22, 2013",0.025
"Apr 23, 2013",0.211
"Apr 24, 2013",0.024
"Apr 25, 2013",0.025
"Apr 26, 2013",-0.025
"Apr 27, 2013",0.055
"Apr 28, 2013",0.034
"Apr 29, 2013",-0.032
"Apr 30, 2013",-0.113
"May 1, 2013",-0.038
"May 2, 2013",-0.108
"May 3, 2013",-0.064
"May 4, 2013",0.05
"May 5, 2013",-0.042
"May 6, 2013",-0.125
"May 7, 2013",-0.128
"May 8, 2013",-0.113
"May 9, 2013",-0.048
"May 10, 2013",0.12
"May 11, 2013",0.174
"May 12, 2013",0.02
"May 13, 2013",-0.097
"May 14, 2013",-0.126
"May 15, 2013",-0.092
"May 16, 2013",-0.148
"May 17, 2013",-0.15
"May 18, 2013",-0.135
"May 19, 2013",-0.062
"May 20, 2013",-0.157
"May 21, 2013",-0.169
"May 22, 2013",-0.162
"May 23, 2013",-0.168
"May 24, 2013",-0.18
"May 25, 2013",-0.018
"May 26, 2013",0.142
"May 27, 2013",-0.146
"May 28, 2013",-0.131
"May 29, 2013",-0.175
"May 30, 2013",-0.175
"May 31, 2013",-0.184
"Jun 1, 2013",-0.174
"Jun 2, 2013",-0.205
"Jun 3, 2013",-0.077
"Jun 4, 2013",-0.214
"Jun 5, 2013",-0.194
"Jun 6, 2013",-0.21
"Jun 7, 2013",-0.207
"Jun 8, 2013",-0.225
"Jun 9, 2013",-0.221
"Jun 10, 2013",-0.19
"Jun 11, 2013",-0.23
"Jun 12, 2013",0.124
"Jun 13, 2013",-0.2
"Jun 14, 2013",0.01
"Jun 15, 2013",0.016
"Jun 16, 2013",-0.109
"Jun 17, 2013",0.074
"Jun 18, 2013",-0.228
"Jun 19, 2013",-0.157
"Jun 20, 2013",-0.252
"Jun 21, 2013",-0.243
