Month,Year,Temp,Ice,veg,Flood,Rain(mm)
3,2000,38.324064516129035,-0.2234516129032258,1808.5030000000002,False,1.118
4,2000,46.18125,-0.23553333333333332,1422.4679999999998,False,0.7400000000000002
5,2000,44.04483870967742,-0.20838709677419354,1295.446,False,0.611
6,2000,40.804899999999996,-0.15940000000000001,1262.7495,False,2.041
7,2000,38.78006451612903,-0.09412903225806452,1557.7235,False,45.406
8,2000,37.38657894736842,-0.0998421052631579,2174.3345,False,25.866999999999994
9,2000,39.619166666666665,-0.18003333333333332,2293.0744999999997,False,0.448
10,2000,42.55516129032258,-0.23683870967741935,2109.859,False,0.0
11,2000,35.4089,-0.28583333333333333,1721.37,False,0.05
12,2000,30.803612903225808,-0.290258064516129,1732.775,False,0.7020000000000002
1,2001,29.315967741935484,-0.2937741935483871,1843.0205,False,1.3989999999999998
2,2001,33.19282142857143,-0.27471428571428574,1904.032,False,2.188
3,2001,39.41309677419355,-0.24787096774193548,1738.1100000000001,False,2.8260000000000005
4,2001,44.210433333333334,-0.2579,1364.8035,False,3.1759999999999997
5,2001,44.34967741935483,-0.23941935483870966,1224.4540000000002,False,1.585
6,2001,38.342800000000004,-0.17273333333333335,1425.618,False,7.075999999999999
7,2001,34.63772413793104,-0.03944827586206896,1818.885,False,76.39599999999999
8,2001,36.54348387096774,-0.12454838709677418,2483.079,False,27.400000000000006
9,2001,39.143766666666664,-0.2374,2472.605,False,0.6600000000000001
10,2001,40.39290322580646,-0.28341935483870967,2325.92,False,0.6060000000000001
11,2001,35.43346666666666,-0.30123333333333335,1958.8915000000002,False,0.049
12,2001,30.846129032258066,-0.2750645161290322,1928.7945,False,1.1239999999999997
1,2002,28.305129032258066,-0.2887096774193548,2070.9505,False,0.9460000000000001
2,2002,31.341749999999998,-0.27039285714285716,2072.246,False,1.3029999999999997
3,2002,37.874347826086954,-0.23891304347826087,1902.9065,False,2.751
4,2002,44.570793103448274,-0.2357241379310345,1402.3905,False,2.0849999999999995
5,2002,46.45574193548387,-0.25703225806451613,1275.635,False,0.659
6,2002,41.99026666666667,-0.21966666666666665,1324.3755,False,8.606
7,2002,36.71174193548387,-0.15554838709677418,1555.6425,False,2.1389999999999993
8,2002,36.851064516129036,-0.15796774193548388,1983.453,False,7.6530000000000005
9,2002,38.80983333333334,-0.24590000000000004,2175.4970000000003,False,1.8869999999999996
10,2002,40.86216129032258,-0.27661290322580645,2031.432,False,0.033
11,2002,35.33526666666667,-0.2559666666666667,1892.1625,False,0.127
12,2002,28.968645161290322,-0.25112903225806454,1785.775,False,0.31999999999999995
1,2003,28.301387096774192,-0.25412903225806455,1949.368,False,1.9080000000000001
2,2003,29.95175,-0.2041785714285714,2069.33,False,5.436999999999999
3,2003,35.86941935483871,-0.2351290322580645,1787.079,False,2.929
4,2003,44.13776666666667,-0.25006666666666666,1435.2930000000001,False,2.2349999999999994
5,2003,44.05080645161291,-0.24706451612903224,1279.12,False,1.1410000000000002
6,2003,41.04226666666667,-0.2006,1422.0255,False,3.0919999999999996
7,2003,35.76858064516129,-0.02058064516129032,2234.9790000000003,False,221.68799999999996
8,2003,34.196064516129034,-0.11964516129032259,2891.1005,True,53.05500000000001
9,2003,35.59146666666666,-0.21603333333333333,2896.4245,False,0.38400000000000006
10,2003,39.690290322580644,-0.2966451612903226,2541.065,False,0.01
11,2003,33.08246666666667,-0.27713333333333334,2251.6504999999997,False,0.125
12,2003,28.130625,-0.27191666666666664,2090.2135,False,0.20900000000000002
1,2004,26.519903225806452,-0.23983870967741935,2267.743,False,3.4170000000000003
2,2004,32.28596551724138,-0.29924137931034483,2421.526,False,0.907
3,2004,41.52009677419355,-0.3030967741935484,2072.364,False,1.057
4,2004,42.411366666666666,-0.2545,1562.3220000000001,False,1.6340000000000001
5,2004,43.89803225806451,-0.2381290322580645,1402.798,False,0.8430000000000002
6,2004,39.5325,-0.19873333333333332,1458.9655,False,6.841000000000001
7,2004,36.671354838709675,-0.16541935483870968,1668.4015,False,7.674
8,2004,35.431870967741936,-0.1673225806451613,2211.886,False,25.104000000000006
9,2004,38.814733333333336,-0.22843333333333332,2489.3244999999997,False,6.805000000000001
10,2004,36.25393548387097,-0.22225806451612903,2258.4555,False,4.024
11,2004,34.3537,-0.25926666666666665,2056.846,False,0.45699999999999996
12,2004,27.830096774193546,-0.23461290322580644,2058.6515,False,0.367
1,2005,24.813225806451616,-0.21832258064516127,2196.54,False,3.923
2,2005,29.34692857142857,-0.1729285714285714,2295.1814999999997,False,5.286
3,2005,37.47625806451613,-0.2426451612903226,2097.1395,False,2.635999999999999
4,2005,42.86216666666667,-0.2516333333333333,1477.065,False,3.4579999999999997
5,2005,44.54654838709677,-0.25816129032258067,1376.3765,False,3.653
6,2005,43.1012,-0.21683333333333332,1436.5955,False,10.661999999999999
7,2005,37.63793548387097,-0.12464516129032258,1770.5375,False,20.957
8,2005,37.00080645161291,-0.14012903225806453,2230.6035,True,16.756
9,2005,37.847766666666665,-0.2099,2611.6795,False,26.334000000000003
10,2005,39.43774193548387,-0.2904838709677419,2357.615,False,0.0
11,2005,34.6015,-0.2920666666666667,1994.5405,False,0.046
