Month,Year,Temp,Ice,veg,Flood,Rain(mm)
5,2005,35.45322580645161,-0.20600000000000002,3398.6144999999997,False,58.68300000000001
6,2005,40.73786666666667,-0.32726666666666665,3206.0204999999996,False,49.169
7,2005,30.998548387096776,-0.09938709677419355,5007.537,False,296.555
8,2005,28.495290322580647,-0.2705483870967742,5580.5315,False,213.77200000000002
9,2005,31.31586666666667,-0.29796666666666666,4696.5725,False,150.82899999999998
10,2005,28.324451612903225,-0.3662258064516129,3844.815,False,37.361
11,2005,23.480466666666665,-0.3323,3487.4515,False,19.877
12,2005,16.774451612903228,-0.2968387096774194,3280.4094999999998,False,32.123999999999995
1,2006,13.665161290322581,-0.1127741935483871,3301.4515,False,120.05900000000003
2,2006,22.006249999999998,-0.13517857142857143,3765.532,False,52.590999999999994
3,2006,21.563709677419357,-0.10061290322580645,4155.9445,False,40.94799999999999
4,2006,32.6878,-0.24483333333333332,3226.209,False,51.147999999999996
5,2006,39.167967741935485,-0.30648387096774193,2653.712,False,35.204
6,2006,37.8199,-0.2908666666666667,3002.5895,False,88.318
7,2006,30.895612903225807,-0.10116129032258064,4897.03,False,427.54300000000006
8,2006,29.610129032258065,-0.08183870967741935,5422.9,False,387.567
9,2006,30.017533333333336,-0.28503333333333336,4317.612,False,86.56699999999998
10,2006,29.072870967741935,-0.3320967741935484,4212.298,False,34.158
11,2006,20.95103333333333,-0.18073333333333333,3984.4195,False,30.775
12,2006,15.256806451612904,-0.1568064516129032,4190.3235,False,80.93499999999999
1,2007,15.272967741935483,-0.3193225806451613,4027.407,False,12.777999999999999
2,2007,16.965285714285717,-0.03839285714285714,4313.171,False,217.834
3,2007,21.118548387096773,-0.10103225806451611,4553.71,False,149.41299999999998
4,2007,32.6296,-0.33976666666666666,4157.577,False,23.606
5,2007,36.39325806451613,-0.30816129032258066,3260.002,False,54.07000000000001
